PSD [V**2/Hz]
2.162604024154764713e-07,7.424538741436966564e-07,7.881399061678469288e-07,5.809784897059522280e-07,2.171274659209151016e-06,2.086212634822004305e-06,1.249773105390280212e-06,3.316312925486878877e-06,9.520763937113467174e-06,3.955303503365333186e-05,8.498128821277835536e-05,1.989202510837155048e-04
6.609099018999031738e-07,1.378608403494278359e-06,1.582833419888629578e-06,1.621829320678595290e-06,3.556160672661216363e-06,3.393335018131438288e-06,1.699078062718702588e-06,2.752711912989980277e-06,7.939935115549208116e-06,2.107426209931873153e-05,4.821294545157191609e-05,1.482630198249050232e-04
8.012703946273328510e-07,1.023017063772613213e-06,1.587507542903191956e-06,1.100334070258668404e-06,3.294542712713640402e-06,2.682302939168342608e-06,1.329515808852950846e-06,1.713066816148393466e-06,4.338646773286806629e-06,1.013016372060822864e-05,1.548046494595685802e-05,6.391333708961610411e-05
5.261040762150059679e-07,5.821702387720506734e-07,1.090647899815166923e-06,7.441236955211631518e-07,4.845685475629580080e-06,1.847889717510042786e-06,9.681412009854284406e-07,7.574621586551681270e-07,2.561290759928169791e-06,9.143917300965162171e-06,1.338396109531458899e-05,2.618344456095655914e-05
5.390592292542351061e-07,3.601400489827710983e-07,5.899190928933724980e-07,8.519567415987694403e-07,3.591673688182102883e-06,1.345843696753945509e-06,7.948218019156646268e-07,8.506267539232226227e-07,1.776106880887103533e-06,6.931995562808878847e-06,1.038491453944819372e-05,1.737956840391537692e-05
4.751012918783696033e-07,2.443642349210979900e-07,4.828139272679739850e-07,7.721450311729919375e-07,2.379675114620264859e-06,1.280298979366989358e-06,4.539394945860901190e-07,9.359941196329657699e-07,1.419945876553659620e-06,5.783599184875735075e-06,1.155504886204047030e-05,2.400954176664527176e-05
2.472026956468198478e-07,3.189188302480753474e-07,6.538602436971056684e-07,5.996644359148224815e-07,2.543285916090098908e-06,1.414087366905884432e-06,4.005109010070858181e-07,9.839795270731124747e-07,1.744611176472214178e-06,4.886190045283456299e-06,1.010192679965863685e-05,3.482624107770485868e-05
2.628314690629925831e-07,3.286196721556204021e-07,6.766123516873297820e-07,7.366788458658864138e-07,1.905504025974854135e-06,1.303219134977477319e-06,4.153333659810224733e-07,1.014304332140151568e-06,1.296190385602358304e-06,3.310373555128383931e-06,7.499621618478613866e-06,2.779246061663798241e-05
2.724839177403737479e-07,3.175737203875428244e-07,5.620354560420537594e-07,5.486806167483611510e-07,1.167826835057894599e-06,1.274365446117068681e-06,4.766818349821733348e-07,9.783390691353587985e-07,1.448927327392842376e-06,5.378297320982976068e-06,8.390818021553058547e-06,2.170918203319160898e-05
2.640086828857116775e-07,2.194197884127409843e-07,3.914495318705727545e-07,3.272617185616037207e-07,9.786865284411306189e-07,8.584803353528514192e-07,3.881476236718602321e-07,7.592850982026296807e-07,2.133149242429984487e-06,5.814650912346527337e-06,8.392314619716974300e-06,1.967358068858023474e-05
