PSD [V**2/Hz]
4.909105887869931430e-07,5.328924020867968233e-07,1.073273381280159811e-06,5.036035723549048694e-07,1.729958201697930637e-06,1.216117417849697356e-06,1.743622338305309905e-06,2.576023845790587075e-06,9.722460572447743521e-06,2.606922889754059792e-05,8.220020948404757318e-05,2.645418144917736415e-04
6.238190007223920051e-07,1.112802845367374080e-06,2.481447268228483344e-06,1.085373167105293168e-06,2.249293169616824534e-06,2.054532216296441580e-06,1.906503134326461128e-06,1.789621290744965611e-06,9.242738949903165163e-06,1.661419869757688951e-05,3.904805280399159664e-05,9.639193958719261533e-05
6.149535119940689350e-07,8.076609958607150475e-07,2.646752403734353890e-06,1.449751062902275175e-06,2.036417951482387062e-06,2.053078949870723675e-06,1.900889065472218453e-06,1.360885031923923402e-06,4.258627518538559914e-06,1.003213611359872955e-05,1.057367938415154674e-05,4.207471045750329071e-05
4.352263825187682055e-07,3.872232745412892190e-07,1.643524539455635530e-06,1.506009546877370032e-06,1.687142910296775701e-06,1.904764422715662019e-06,1.552022348091005317e-06,9.747377163193959859e-07,1.995805656207494479e-06,7.285040798403012030e-06,9.078543790034625238e-06,3.379253166713169776e-05
2.956224761874181938e-07,3.937471547033055791e-07,1.373850807577052047e-06,1.369553746854990095e-06,1.092052250347327022e-06,1.534000773043923525e-06,7.515628273798332631e-07,8.829391096772573038e-07,1.989076663496310365e-06,4.734712252722298598e-06,8.542992107625953585e-06,2.125880643764806662e-05
2.773444263877896118e-07,4.092637480912486792e-07,1.053888547157081670e-06,9.213365610586758077e-07,9.969385014111745095e-07,1.115196954041645535e-06,6.783430675246411759e-07,7.076536524171691527e-07,1.928940310354694808e-06,2.788005984655228615e-06,1.135331722631841982e-05,2.402362112358484016e-05
3.629754277293765437e-07,3.295911881195934257e-07,6.108945942292128610e-07,6.756341165981005759e-07,8.683319959364629286e-07,1.146418840865711392e-06,7.204504870017558883e-07,5.031672449362645662e-07,2.251556763373703879e-06,5.154522155711068440e-06,1.488855319280446497e-05,2.126035937332441329e-05
2.892442293974302968e-07,2.425330128730252211e-07,4.329197343129938968e-07,5.135186158374457126e-07,9.193583039746044537e-07,1.132063547023184075e-06,8.450601605147767259e-07,3.253718347195899484e-07,2.368518052738484944e-06,4.616416705024069605e-06,1.354613071574324973e-05,2.082939424591737922e-05
2.990556596138560614e-07,2.818995892865198473e-07,4.979605937667959784e-07,3.916071259134808795e-07,9.957951209097851079e-07,1.079687187655054004e-06,6.559588146141474237e-07,5.082557462898762212e-07,2.504275403225619642e-06,3.170681325552019739e-06,6.461438131092715403e-06,2.396748659521108425e-05
2.492979546649583765e-07,2.292472172686169986e-07,5.456003317287164717e-07,2.644796054163123456e-07,8.306507425004383761e-07,8.763704498685835228e-07,5.899484337786494285e-07,5.720267869454194857e-07,2.169843138707013273e-06,3.850568005721773621e-06,3.072208412883507472e-06,3.041535043545688034e-05
2.096347676191120109e-07,2.162389309982397028e-07,4.480436376278855045e-07,3.484752447047157026e-07,8.286678212658197491e-07,4.891947425515279256e-07,5.258348127294235636e-07,6.179771763944094092e-07,1.772998937591789167e-06,4.264766437245270597e-06,4.831884268696740037e-06,3.311297771991424392e-05
1.919815714993925836e-07,2.828001947582000295e-07,5.460014773343384129e-07,3.553679971920094769e-07,9.670488604266816383e-07,5.599818713619697095e-07,2.452509549518329676e-07,6.753700641108177034e-07,1.454367045209773844e-06,4.693871879150416346e-06,5.709242928257178032e-06,2.088623658285845006e-05
2.658328013419956288e-07,2.789827069508513897e-07,6.964473200810061402e-07,4.057856738626241865e-07,1.034558392139691255e-06,6.958649800973641060e-07,2.321401572635828359e-07,4.523752570169866420e-07,1.920282835499165146e-06,5.245076202224178116e-06,5.525081254139270662e-06,1.659001939818457170e-05
2.369363582369980186e-07,2.506820071227858894e-07,5.003557781435574725e-07,4.107854223889262463e-07,6.365986071917480352e-07,9.495806404894816550e-07,3.228238177518013016e-07,5.331041765366251607e-07,1.831315452704984552e-06,3.860239817991365482e-06,7.604550241543014425e-06,1.371482319427741391e-05
1.738439452244240963e-07,1.743661887469253606e-07,4.740328096571507548e-07,2.716854689073973764e-07,4.550732659443686760e-07,7.924164890482643810e-07,3.127671481214141179e-07,4.603651415783597496e-07,1.479881872038883155e-06,3.272437868417909898e-06,7.368369700107753847e-06,1.947754428025897860e-05
1.729917362395620272e-07,1.754458625195335846e-07,4.435572895052549368e-07,2.435867328879718793e-07,6.024608116680004503e-07,4.827032848690275366e-07,2.179835772627332908e-07,4.425254725030451038e-07,1.575320928755748715e-06,2.607174683551723764e-06,4.904568337830521138e-06,2.513019525167692268e-05
1.840266248276378747e-07,1.783017875567338706e-07,3.120415703013653340e-07,4.136346035021887352e-07,6.796448930164918682e-07,5.510390650442786864e-07,2.916877060480752905e-07,5.066380625843673422e-07,1.427786125418606304e-06,2.964231551535097529e-06,3.172711612601612255e-06,2.173040988964203415e-05
1.788001779227480774e-07,1.263552152389972096e-07,3.310103836658602864e-07,4.454043811108476697e-07,4.758601410988679713e-07,6.935220673890778207e-07,2.705684802132661262e-07,5.183263179257362217e-07,1.597847974702896461e-06,3.881963466767502152e-06,3.622999520302983086e-06,1.251565641152326375e-05
1.959743939276374244e-07,2.106607888426500098e-07,4.132388201257460323e-07,4.349873134283181444e-07,4.662009504367385362e-07,4.300827973165629257e-07,2.647096054353426310e-07,3.472860726105864266e-07,1.272947228632877743e-06,2.207057119344805510e-06,6.038544226309265278e-06,7.935409409280206133e-06
1.490670727003854884e-07,3.480315150146869327e-07,4.214139714520115270e-07,4.424185185314399966e-07,4.883269449843889328e-07,3.259368862510806816e-07,2.964327048123512658e-07,3.852305472775337745e-07,8.015330953033602529e-07,1.888805678618154986e-06,6.298751153129463790e-06,1.061175848538672036e-05
